game,numPlayers,ai,run,player,score,rank,time
Cuckoo,6,PRRRRR,43,6,1,1,1305
Cuckoo,6,PRRRRR,44,1,1,1,1622
Cuckoo,6,PRRRRR,44,2,1,1,1622
Cuckoo,6,PRRRRR,44,3,1,1,1622
Cuckoo,6,PRRRRR,44,4,1,1,1622
Cuckoo,6,PRRRRR,44,5,0,6,1622
Cuckoo,6,PRRRRR,44,6,1,1,1622
Cuckoo,6,PRRRRR,45,1,1,1,960
Cuckoo,6,PRRRRR,45,2,0,6,960
Cuckoo,6,PRRRRR,45,3,1,1,960
Cuckoo,6,PRRRRR,45,4,1,1,960
Cuckoo,6,PRRRRR,45,5,1,1,960
Cuckoo,6,PRRRRR,45,6,1,1,960
Cuckoo,6,PRRRRR,46,1,1,1,1317
Cuckoo,6,PRRRRR,46,2,1,1,1317
Cuckoo,6,PRRRRR,46,3,0,6,1317
Cuckoo,6,PRRRRR,46,4,1,1,1317
Cuckoo,6,PRRRRR,46,5,1,1,1317
Cuckoo,6,PRRRRR,46,6,1,1,1317
Cuckoo,6,PRRRRR,47,1,1,1,928
Cuckoo,6,PRRRRR,47,2,1,1,928
Cuckoo,6,PRRRRR,47,3,1,1,928
Cuckoo,6,PRRRRR,47,4,1,1,928
Cuckoo,6,PRRRRR,47,5,1,1,928
Cuckoo,6,PRRRRR,47,6,0,6,928
Cuckoo,6,PRRRRR,48,1,1,1,967
Cuckoo,6,PRRRRR,48,2,0,6,967
Cuckoo,6,PRRRRR,48,3,1,1,967
Cuckoo,6,PRRRRR,48,4,1,1,967
Cuckoo,6,PRRRRR,48,5,1,1,967
Cuckoo,6,PRRRRR,48,6,1,1,967
Cuckoo,6,PRRRRR,49,1,1,1,1637
Cuckoo,6,PRRRRR,49,2,0,6,1637
Cuckoo,6,PRRRRR,49,3,1,1,1637
Cuckoo,6,PRRRRR,49,4,1,1,1637
Cuckoo,6,PRRRRR,49,5,1,1,1637
Cuckoo,6,PRRRRR,49,6,1,1,1637
Cuckoo,6,PRRRRR,50,1,0,6,1294
Cuckoo,6,PRRRRR,50,2,1,1,1294
Cuckoo,6,PRRRRR,50,3,1,1,1294
Cuckoo,6,PRRRRR,50,4,1,1,1294
Cuckoo,6,PRRRRR,50,5,1,1,1294
Cuckoo,6,PRRRRR,50,6,1,1,1294
Cuckoo,6,PRRRRR,51,1,1,1,965
Cuckoo,6,PRRRRR,51,2,1,1,965
Cuckoo,6,PRRRRR,51,3,0,6,965
Cuckoo,6,PRRRRR,51,4,1,1,965
Cuckoo,6,PRRRRR,51,5,1,1,965
Cuckoo,6,PRRRRR,51,6,1,1,965
Cuckoo,6,PRRRRR,52,1,1,1,968
Cuckoo,6,PRRRRR,52,2,1,1,968
Cuckoo,6,PRRRRR,52,3,1,1,968
Cuckoo,6,PRRRRR,52,4,0,6,968
Cuckoo,6,PRRRRR,52,5,1,1,968
Cuckoo,6,PRRRRR,52,6,1,1,968
Cuckoo,6,PRRRRR,53,1,1,1,1303
