game,numPlayers,ai,run,player,score,rank,time
Agram,3,RRR,60,3,0,2,3556
Agram,3,RRR,61,1,1,1,3699
Agram,3,RRR,61,2,0,2,3699
Agram,3,RRR,61,3,0,2,3699
Agram,3,RRR,62,1,1,1,3527
Agram,3,RRR,62,2,0,2,3527
Agram,3,RRR,62,3,0,2,3527
Agram,3,RRR,63,1,0,2,3825
Agram,3,RRR,63,2,0,2,3825
Agram,3,RRR,63,3,1,1,3825
Agram,3,RRR,64,1,1,1,3348
Agram,3,RRR,64,2,0,2,3348
Agram,3,RRR,64,3,0,2,3348
Agram,3,RRR,65,1,0,2,3422
Agram,3,RRR,65,2,1,1,3422
Agram,3,RRR,65,3,0,2,3422
Agram,3,RRR,66,1,0,2,3596
Agram,3,RRR,66,2,1,1,3596
Agram,3,RRR,66,3,0,2,3596
Agram,3,RRR,67,1,0,2,3376
Agram,3,RRR,67,2,1,1,3376
Agram,3,RRR,67,3,0,2,3376
Agram,3,RRR,68,1,0,2,3384
Agram,3,RRR,68,2,0,2,3384
Agram,3,RRR,68,3,1,1,3384
Agram,3,RRR,69,1,0,2,3519
Agram,3,RRR,69,2,0,2,3519
Agram,3,RRR,69,3,1,1,3519
Agram,3,RRR,70,1,1,1,3733
Agram,3,RRR,70,2,0,2,3733
Agram,3,RRR,70,3,0,2,3733
Agram,3,RRR,71,1,0,2,3349
Agram,3,RRR,71,2,1,1,3349
Agram,3,RRR,71,3,0,2,3349
Agram,3,RRR,72,1,0,2,3439
Agram,3,RRR,72,2,1,1,3439
Agram,3,RRR,72,3,0,2,3439
Agram,3,RRR,73,1,1,1,3666
Agram,3,RRR,73,2,0,2,3666
Agram,3,RRR,73,3,0,2,3666
Agram,3,RRR,74,1,1,1,3372
Agram,3,RRR,74,2,0,2,3372
Agram,3,RRR,74,3,0,2,3372
Agram,3,RRR,75,1,0,2,3780
Agram,3,RRR,75,2,1,1,3780
Agram,3,RRR,75,3,0,2,3780
Agram,3,RRR,76,1,1,1,3509
Agram,3,RRR,76,2,0,2,3509
Agram,3,RRR,76,3,0,2,3509
Agram,3,RRR,77,1,0,2,3519
Agram,3,RRR,77,2,0,2,3519
Agram,3,RRR,77,3,1,1,3519
Agram,3,RRR,78,1,1,1,3657
Agram,3,RRR,78,2,0,2,3657
Agram,3,RRR,78,3,0,2,3657
Agram,3,RRR,79,1,0,2,3675
Agram,3,RRR,79,2,0,2,3675
Agram,3,RRR,79,3,1,1,3675
Agram,3,RRR,80,1,1,1,3518
Agram,3,RRR,80,2,0,2,3518
Agram,3,RRR,80,3,0,2,3518
Agram,3,RRR,81,1,0,2,3558
Agram,3,RRR,81,2,0,2,3558
Agram,3,RRR,81,3,1,1,3558
Agram,3,RRR,82,1,1,1,3675
Agram,3,RRR,82,2,0,2,3675
Agram,3,RRR,82,3,0,2,3675
Agram,3,RRR,83,1,0,2,3409
Agram,3,RRR,83,2,0,2,3409
Agram,3,RRR,83,3,1,1,3409
Agram,3,RRR,84,1,0,2,3414
Agram,3,RRR,84,2,0,2,3414
Agram,3,RRR,84,3,1,1,3414
Agram,3,RRR,85,1,1,1,3268
Agram,3,RRR,85,2,0,2,3268
Agram,3,RRR,85,3,0,2,3268
Agram,3,RRR,86,1,1,1,3709
Agram,3,RRR,86,2,0,2,3709
Agram,3,RRR,86,3,0,2,3709
Agram,3,RRR,87,1,1,1,3444
Agram,3,RRR,87,2,0,2,3444
Agram,3,RRR,87,3,0,2,3444
Agram,3,RRR,88,1,0,2,3631
Agram,3,RRR,88,2,0,2,3631
Agram,3,RRR,88,3,1,1,3631
Agram,3,RRR,89,1,0,2,3484
Agram,3,RRR,89,2,0,2,3484
Agram,3,RRR,89,3,1,1,3484
Agram,3,RRR,90,1,0,2,3800
Agram,3,RRR,90,2,1,1,3800
Agram,3,RRR,90,3,0,2,3800
Agram,3,RRR,91,1,0,2,3423
Agram,3,RRR,91,2,1,1,3423
Agram,3,RRR,91,3,0,2,3423
Agram,3,RRR,92,1,0,2,3348
Agram,3,RRR,92,2,1,1,3348
Agram,3,RRR,92,3,0,2,3348
Agram,3,RRR,93,1,0,2,3545
Agram,3,RRR,93,2,0,2,3545
Agram,3,RRR,93,3,1,1,3545
Agram,3,RRR,94,1,0,2,3622
Agram,3,RRR,94,2,1,1,3622
Agram,3,RRR,94,3,0,2,3622
Agram,3,RRR,95,1,0,2,3505
Agram,3,RRR,95,2,0,2,3505
Agram,3,RRR,95,3,1,1,3505
Agram,3,RRR,96,1,0,2,3770
Agram,3,RRR,96,2,1,1,3770
Agram,3,RRR,96,3,0,2,3770
Agram,3,RRR,97,1,0,2,3804
Agram,3,RRR,97,2,0,2,3804
Agram,3,RRR,97,3,1,1,3804
Agram,3,RRR,98,1,0,2,4203
Agram,3,RRR,98,2,0,2,4203
Agram,3,RRR,98,3,1,1,4203
Agram,3,RRR,99,1,0,2,4015
Agram,3,RRR,99,2,1,1,4015
Agram,3,RRR,99,3,0,2,4015
Agram,3,RRR,100,1,1,1,3730
Agram,3,RRR,100,2,0,2,3730
Agram,3,RRR,100,3,0,2,3730
