game,numPlayers,ai,run,move,player,choices,choice,time
Agram,3,PRR,12,18,3,1,1,0
Agram,3,PRR,13,1,1,6,5,11987
Agram,3,PRR,13,2,2,1,1,0
Agram,3,PRR,13,3,3,1,1,0
Agram,3,PRR,13,4,2,5,1,0
Agram,3,PRR,13,5,3,5,4,0
Agram,3,PRR,13,6,1,1,1,0
Agram,3,PRR,13,7,1,4,4,5619
Agram,3,PRR,13,8,2,2,2,0
Agram,3,PRR,13,9,3,4,1,0
Agram,3,PRR,13,10,2,3,1,0
Agram,3,PRR,13,11,3,3,1,0
Agram,3,PRR,13,12,1,3,1,2310
Agram,3,PRR,13,13,2,2,1,0
Agram,3,PRR,13,14,3,2,1,0
Agram,3,PRR,13,15,1,2,2,804
Agram,3,PRR,13,16,2,1,1,0
Agram,3,PRR,13,17,3,1,1,0
Agram,3,PRR,13,18,1,1,1,0
Agram,3,PRR,14,1,1,6,5,12743
Agram,3,PRR,14,2,2,6,6,0
Agram,3,PRR,14,3,3,3,3,0
Agram,3,PRR,14,4,3,5,5,0
Agram,3,PRR,14,5,1,5,1,8200
Agram,3,PRR,14,6,2,3,1,0
Agram,3,PRR,14,7,2,4,2,0
Agram,3,PRR,14,8,3,1,1,0
Agram,3,PRR,14,9,1,1,1,0
Agram,3,PRR,14,10,1,3,1,2968
Agram,3,PRR,14,11,2,3,2,0
Agram,3,PRR,14,12,3,2,1,0
Agram,3,PRR,14,13,3,2,2,0
Agram,3,PRR,14,14,1,1,1,0
Agram,3,PRR,14,15,2,2,1,0
Agram,3,PRR,14,16,1,1,1,0
Agram,3,PRR,14,17,2,1,1,0
Agram,3,PRR,14,18,3,1,1,0
Agram,3,PRR,15,1,1,6,6,11868
Agram,3,PRR,15,2,2,2,1,0
Agram,3,PRR,15,3,3,1,1,0
Agram,3,PRR,15,4,2,5,2,0
Agram,3,PRR,15,5,3,3,1,0
Agram,3,PRR,15,6,1,1,1,0
Agram,3,PRR,15,7,3,4,1,0
Agram,3,PRR,15,8,1,1,1,0
Agram,3,PRR,15,9,2,2,1,0
Agram,3,PRR,15,10,1,3,1,3455
Agram,3,PRR,15,11,2,3,1,0
Agram,3,PRR,15,12,3,1,1,0
Agram,3,PRR,15,13,3,2,2,0
Agram,3,PRR,15,14,1,2,2,1070
Agram,3,PRR,15,15,2,2,2,0
Agram,3,PRR,15,16,3,1,1,0
Agram,3,PRR,15,17,1,1,1,0
Agram,3,PRR,15,18,2,1,1,0
Agram,3,PRR,16,1,1,6,6,11944
Agram,3,PRR,16,2,2,3,1,0
Agram,3,PRR,16,3,3,6,3,0
Agram,3,PRR,16,4,2,5,2,0
Agram,3,PRR,16,5,3,3,2,0
Agram,3,PRR,16,6,1,1,1,0
Agram,3,PRR,16,7,1,4,1,6039
Agram,3,PRR,16,8,2,4,1,0
Agram,3,PRR,16,9,3,2,1,0
Agram,3,PRR,16,10,3,3,2,0
Agram,3,PRR,16,11,1,3,2,2453
Agram,3,PRR,16,12,2,3,1,0
Agram,3,PRR,16,13,3,2,1,0
Agram,3,PRR,16,14,1,2,1,1078
Agram,3,PRR,16,15,2,2,1,0
Agram,3,PRR,16,16,3,1,1,0
Agram,3,PRR,16,17,1,1,1,0
Agram,3,PRR,16,18,2,1,1,0
Agram,3,PRR,17,1,1,6,1,11759
Agram,3,PRR,17,2,2,2,1,0
Agram,3,PRR,17,3,3,3,2,0
Agram,3,PRR,17,4,2,5,5,0
Agram,3,PRR,17,5,3,5,1,0
Agram,3,PRR,17,6,1,3,2,3908
Agram,3,PRR,17,7,2,4,3,0
Agram,3,PRR,17,8,3,4,3,0
Agram,3,PRR,17,9,1,2,1,2123
Agram,3,PRR,17,10,2,3,2,0
Agram,3,PRR,17,11,3,3,2,0
Agram,3,PRR,17,12,1,3,1,2054
Agram,3,PRR,17,13,2,2,1,0
Agram,3,PRR,17,14,3,2,2,0
Agram,3,PRR,17,15,1,1,1,0
Agram,3,PRR,17,16,1,1,1,0
Agram,3,PRR,17,17,2,1,1,0
Agram,3,PRR,17,18,3,1,1,0
Agram,3,PRR,18,1,1,6,1,12832
Agram,3,PRR,18,2,2,2,2,0
Agram,3,PRR,18,3,3,2,1,0
Agram,3,PRR,18,4,2,5,2,0
Agram,3,PRR,18,5,3,1,1,0
Agram,3,PRR,18,6,1,1,1,0
Agram,3,PRR,18,7,3,4,3,0
Agram,3,PRR,18,8,1,2,2,2169
Agram,3,PRR,18,9,2,4,1,0
Agram,3,PRR,18,10,1,3,1,2641
Agram,3,PRR,18,11,2,1,1,0
Agram,3,PRR,18,12,3,1,1,0
Agram,3,PRR,18,13,3,2,1,0
Agram,3,PRR,18,14,1,1,1,0
Agram,3,PRR,18,15,2,2,2,0
Agram,3,PRR,18,16,1,1,1,0
Agram,3,PRR,18,17,2,1,1,0
Agram,3,PRR,18,18,3,1,1,0
Agram,3,PRR,19,1,1,6,5,12207
Agram,3,PRR,19,2,2,2,2,0
Agram,3,PRR,19,3,3,2,1,0
Agram,3,PRR,19,4,1,5,4,7018
Agram,3,PRR,19,5,2,1,1,0
Agram,3,PRR,19,6,3,2,2,0
Agram,3,PRR,19,7,3,4,2,0
Agram,3,PRR,19,8,1,4,1,4223
Agram,3,PRR,19,9,2,4,1,0
Agram,3,PRR,19,10,3,3,1,0
Agram,3,PRR,19,11,1,1,1,0
Agram,3,PRR,19,12,2,1,1,0
Agram,3,PRR,19,13,1,2,1,1249
Agram,3,PRR,19,14,2,2,1,0
Agram,3,PRR,19,15,3,1,1,0
Agram,3,PRR,19,16,1,1,1,0
Agram,3,PRR,19,17,2,1,1,0
Agram,3,PRR,19,18,3,1,1,0
Agram,3,PRR,20,1,1,6,5,11449
Agram,3,PRR,20,2,2,3,1,0
Agram,3,PRR,20,3,3,1,1,0
Agram,3,PRR,20,4,3,5,4,0
Agram,3,PRR,20,5,1,3,2,3965
Agram,3,PRR,20,6,2,2,1,0
Agram,3,PRR,20,7,2,4,3,0
Agram,3,PRR,20,8,3,4,4,0
Agram,3,PRR,20,9,1,1,1,0
Agram,3,PRR,20,10,2,3,2,0
Agram,3,PRR,20,11,3,1,1,0
Agram,3,PRR,20,12,1,3,2,1974
Agram,3,PRR,20,13,3,2,2,0
Agram,3,PRR,20,14,1,1,1,0
Agram,3,PRR,20,15,2,2,2,0
Agram,3,PRR,20,16,1,1,1,0
Agram,3,PRR,20,17,2,1,1,0
Agram,3,PRR,20,18,3,1,1,0
Agram,3,PRR,21,1,1,6,1,10282
Agram,3,PRR,21,2,2,2,2,0
Agram,3,PRR,21,3,3,1,1,0
Agram,3,PRR,21,4,2,5,4,0
Agram,3,PRR,21,5,3,1,1,0
Agram,3,PRR,21,6,1,1,1,0
Agram,3,PRR,21,7,1,4,3,5074
Agram,3,PRR,21,8,2,1,1,0
Agram,3,PRR,21,9,3,1,1,0
Agram,3,PRR,21,10,2,3,3,0
Agram,3,PRR,21,11,3,3,3,0
Agram,3,PRR,21,12,1,1,1,0
Agram,3,PRR,21,13,2,2,1,0
Agram,3,PRR,21,14,3,2,1,0
Agram,3,PRR,21,15,1,2,2,767
Agram,3,PRR,21,16,2,1,1,0
Agram,3,PRR,21,17,3,1,1,0
Agram,3,PRR,21,18,1,1,1,0
Agram,3,PRR,22,1,1,6,6,10839
Agram,3,PRR,22,2,2,2,2,0
Agram,3,PRR,22,3,3,6,2,0
Agram,3,PRR,22,4,1,5,3,7842
Agram,3,PRR,22,5,2,5,2,0
Agram,3,PRR,22,6,3,3,1,0
Agram,3,PRR,22,7,3,4,3,0
Agram,3,PRR,22,8,1,2,1,2158
Agram,3,PRR,22,9,2,4,1,0
Agram,3,PRR,22,10,1,3,1,2619
Agram,3,PRR,22,11,2,2,2,0
Agram,3,PRR,22,12,3,1,1,0
Agram,3,PRR,22,13,1,2,1,1240
Agram,3,PRR,22,14,2,2,1,0
Agram,3,PRR,22,15,3,1,1,0
Agram,3,PRR,22,16,1,1,1,0
Agram,3,PRR,22,17,2,1,1,0
Agram,3,PRR,22,18,3,1,1,0
Agram,3,PRR,23,1,1,6,5,11042
Agram,3,PRR,23,2,2,6,4,0
Agram,3,PRR,23,3,3,1,1,0
Agram,3,PRR,23,4,3,5,4,0
Agram,3,PRR,23,5,1,1,1,0
Agram,3,PRR,23,6,2,2,2,0
Agram,3,PRR,23,7,3,4,2,0
Agram,3,PRR,23,8,1,4,2,4576
Agram,3,PRR,23,9,2,1,1,0
Agram,3,PRR,23,10,3,3,2,0
Agram,3,PRR,23,11,1,2,2,1695
Agram,3,PRR,23,12,2,2,2,0
Agram,3,PRR,23,13,1,2,2,1235
Agram,3,PRR,23,14,2,2,2,0
Agram,3,PRR,23,15,3,2,2,0
Agram,3,PRR,23,16,1,1,1,0
Agram,3,PRR,23,17,2,1,1,0
Agram,3,PRR,23,18,3,1,1,0
Agram,3,PRR,24,1,1,6,1,10715
Agram,3,PRR,24,2,2,2,1,0
Agram,3,PRR,24,3,3,2,1,0
Agram,3,PRR,24,4,2,5,1,0
Agram,3,PRR,24,5,3,3,1,0
Agram,3,PRR,24,6,1,5,3,6108
Agram,3,PRR,24,7,2,4,4,0
Agram,3,PRR,24,8,3,1,1,0
Agram,3,PRR,24,9,1,1,1,0
Agram,3,PRR,24,10,2,3,1,0
Agram,3,PRR,24,11,3,2,1,0
Agram,3,PRR,24,12,1,3,3,2055
Agram,3,PRR,24,13,3,2,1,0
Agram,3,PRR,24,14,1,1,1,0
Agram,3,PRR,24,15,2,2,1,0
Agram,3,PRR,24,16,2,1,1,0
Agram,3,PRR,24,17,3,1,1,0
Agram,3,PRR,24,18,1,1,1,0
Agram,3,PRR,25,1,1,6,3,10591
Agram,3,PRR,25,2,2,6,6,0
Agram,3,PRR,25,3,3,3,3,0
Agram,3,PRR,25,4,3,5,5,0
Agram,3,PRR,25,5,1,1,1,0
Agram,3,PRR,25,6,2,5,3,0
Agram,3,PRR,25,7,3,4,1,0
Agram,3,PRR,25,8,1,4,4,4345
Agram,3,PRR,25,9,2,4,3,0
Agram,3,PRR,25,10,3,3,1,0
Agram,3,PRR,25,11,1,2,2,1572
Agram,3,PRR,25,12,2,1,1,0
Agram,3,PRR,25,13,2,2,2,0
Agram,3,PRR,25,14,3,1,1,0
Agram,3,PRR,25,15,1,2,2,799
Agram,3,PRR,25,16,2,1,1,0
Agram,3,PRR,25,17,3,1,1,0
Agram,3,PRR,25,18,1,1,1,0
Agram,3,PRR,26,1,1,6,2,11094
Agram,3,PRR,26,2,2,1,1,0
Agram,3,PRR,26,3,3,3,2,0
Agram,3,PRR,26,4,3,5,1,0
Agram,3,PRR,26,5,1,5,2,6824
Agram,3,PRR,26,6,2,5,4,0
Agram,3,PRR,26,7,3,4,3,0
Agram,3,PRR,26,8,1,4,1,4260
Agram,3,PRR,26,9,2,1,1,0
Agram,3,PRR,26,10,3,3,2,0
Agram,3,PRR,26,11,1,3,1,2295
Agram,3,PRR,26,12,2,3,3,0
Agram,3,PRR,26,13,3,2,2,0
Agram,3,PRR,26,14,1,2,1,1016
Agram,3,PRR,26,15,2,2,1,0
Agram,3,PRR,26,16,3,1,1,0
Agram,3,PRR,26,17,1,1,1,0
Agram,3,PRR,26,18,2,1,1,0
Agram,3,PRR,27,1,1,6,6,10154
Agram,3,PRR,27,2,2,2,2,0
Agram,3,PRR,27,3,3,1,1,0
Agram,3,PRR,27,4,2,5,3,0
Agram,3,PRR,27,5,3,2,1,0
Agram,3,PRR,27,6,1,2,2,2338
Agram,3,PRR,27,7,2,4,2,0
Agram,3,PRR,27,8,3,4,3,0
Agram,3,PRR,27,9,1,2,1,1800
Agram,3,PRR,27,10,1,3,3,2580
Agram,3,PRR,27,11,2,3,3,0
Agram,3,PRR,27,12,3,3,1,0
Agram,3,PRR,27,13,1,2,2,1279
Agram,3,PRR,27,14,2,2,1,0
Agram,3,PRR,27,15,3,2,2,0
Agram,3,PRR,27,16,1,1,1,0
Agram,3,PRR,27,17,2,1,1,0
Agram,3,PRR,27,18,3,1,1,0
Agram,3,PRR,28,1,1,6,3,10474
Agram,3,PRR,28,2,2,2,2,0
Agram,3,PRR,28,3,3,6,3,0
Agram,3,PRR,28,4,2,5,3,0
Agram,3,PRR,28,5,3,3,1,0
Agram,3,PRR,28,6,1,5,5,6136
Agram,3,PRR,28,7,2,4,4,0
Agram,3,PRR,28,8,3,4,3,0
Agram,3,PRR,28,9,1,4,2,3565
Agram,3,PRR,28,10,2,3,2,0
Agram,3,PRR,28,11,3,3,3,0
Agram,3,PRR,28,12,1,2,1,1255
Agram,3,PRR,28,13,2,2,2,0
Agram,3,PRR,28,14,3,2,1,0
Agram,3,PRR,28,15,1,1,1,0
Agram,3,PRR,28,16,1,1,1,0
Agram,3,PRR,28,17,2,1,1,0
Agram,3,PRR,28,18,3,1,1,0
