game,numPlayers,ai,run,move,player,choices,choice,time
Golf6,4,PRRR,8,37,3,2,1,0
Golf6,4,PRRR,8,38,3,6,2,0
Golf6,4,PRRR,8,39,4,2,2,0
Golf6,4,PRRR,8,40,4,7,5,0
Golf6,4,PRRR,8,41,1,2,1,548
Golf6,4,PRRR,8,42,1,6,2,1494
Golf6,4,PRRR,8,43,2,2,1,0
Golf6,4,PRRR,8,44,2,6,2,0
Golf6,4,PRRR,8,45,3,2,1,0
Golf6,4,PRRR,8,46,3,6,6,0
Golf6,4,PRRR,9,1,1,6,2,3209
Golf6,4,PRRR,9,2,1,5,5,2666
Golf6,4,PRRR,9,3,2,6,3,0
Golf6,4,PRRR,9,4,2,5,5,0
Golf6,4,PRRR,9,5,3,6,6,0
Golf6,4,PRRR,9,6,3,5,5,0
Golf6,4,PRRR,9,7,4,6,1,0
Golf6,4,PRRR,9,8,4,5,5,0
Golf6,4,PRRR,9,9,1,2,2,1086
Golf6,4,PRRR,9,10,1,7,6,3485
Golf6,4,PRRR,9,11,2,2,2,0
Golf6,4,PRRR,9,12,2,7,1,0
Golf6,4,PRRR,9,13,3,2,1,0
Golf6,4,PRRR,9,14,3,6,5,0
Golf6,4,PRRR,9,15,4,2,1,0
Golf6,4,PRRR,9,16,4,6,1,0
Golf6,4,PRRR,9,17,1,2,2,1017
Golf6,4,PRRR,9,18,1,7,4,3361
Golf6,4,PRRR,9,19,2,2,1,0
Golf6,4,PRRR,9,20,2,6,6,0
Golf6,4,PRRR,9,21,3,2,1,0
Golf6,4,PRRR,9,22,3,6,1,0
Golf6,4,PRRR,9,23,4,2,1,0
Golf6,4,PRRR,9,24,4,6,2,0
Golf6,4,PRRR,9,25,1,2,1,840
Golf6,4,PRRR,9,26,1,6,4,2349
Golf6,4,PRRR,9,27,2,2,1,0
Golf6,4,PRRR,9,28,2,6,6,0
Golf6,4,PRRR,9,29,3,2,1,0
Golf6,4,PRRR,9,30,3,6,1,0
Golf6,4,PRRR,9,31,4,2,1,0
Golf6,4,PRRR,9,32,4,6,2,0
Golf6,4,PRRR,9,33,1,2,2,669
Golf6,4,PRRR,9,34,1,7,2,2081
Golf6,4,PRRR,10,1,1,6,4,3322
Golf6,4,PRRR,10,2,1,5,3,2737
Golf6,4,PRRR,10,3,2,6,2,0
Golf6,4,PRRR,10,4,2,5,1,0
Golf6,4,PRRR,10,5,3,6,4,0
Golf6,4,PRRR,10,6,3,5,2,0
Golf6,4,PRRR,10,7,4,6,5,0
Golf6,4,PRRR,10,8,4,5,2,0
Golf6,4,PRRR,10,9,1,2,1,1069
Golf6,4,PRRR,10,10,1,6,3,3000
Golf6,4,PRRR,10,11,2,2,1,0
Golf6,4,PRRR,10,12,2,6,2,0
Golf6,4,PRRR,10,13,3,2,1,0
Golf6,4,PRRR,10,14,3,6,6,0
Golf6,4,PRRR,10,15,4,2,2,0
Golf6,4,PRRR,10,16,4,7,3,0
Golf6,4,PRRR,10,17,1,2,2,1025
Golf6,4,PRRR,10,18,1,7,1,3323
Golf6,4,PRRR,10,19,2,2,1,0
