game,numPlayers,ai,run,player,score,rank,time
Golf6,4,PRRR,71,4,46,3,22161
Golf6,4,PRRR,72,1,60,1,21289
Golf6,4,PRRR,72,2,18,4,21289
Golf6,4,PRRR,72,3,23,3,21289
Golf6,4,PRRR,72,4,32,2,21289
Golf6,4,PRRR,73,1,57,1,22166
Golf6,4,PRRR,73,2,53,2,22166
Golf6,4,PRRR,73,3,29,4,22166
Golf6,4,PRRR,73,4,40,3,22166
Golf6,4,PRRR,74,1,57,1,21633
Golf6,4,PRRR,74,2,36,3,21633
Golf6,4,PRRR,74,3,41,2,21633
Golf6,4,PRRR,74,4,28,4,21633
Golf6,4,PRRR,75,1,57,1,26188
Golf6,4,PRRR,75,2,37,3,26188
Golf6,4,PRRR,75,3,50,2,26188
Golf6,4,PRRR,75,4,17,4,26188
Golf6,4,PRRR,76,1,53,1,27343
Golf6,4,PRRR,76,2,42,2,27343
Golf6,4,PRRR,76,3,35,3,27343
Golf6,4,PRRR,76,4,23,4,27343
Golf6,4,PRRR,77,1,62,1,28757
Golf6,4,PRRR,77,2,42,2,28757
Golf6,4,PRRR,77,3,41,3,28757
Golf6,4,PRRR,77,4,38,4,28757
Golf6,4,PRRR,78,1,50,1,21595
Golf6,4,PRRR,78,2,34,2,21595
Golf6,4,PRRR,78,3,33,3,21595
Golf6,4,PRRR,78,4,30,4,21595
Golf6,4,PRRR,79,1,51,1,27254
Golf6,4,PRRR,79,2,30,3,27254
Golf6,4,PRRR,79,3,27,4,27254
Golf6,4,PRRR,79,4,41,2,27254
Golf6,4,PRRR,80,1,50,1,24359
Golf6,4,PRRR,80,2,14,4,24359
Golf6,4,PRRR,80,3,48,2,24359
Golf6,4,PRRR,80,4,48,2,24359
Golf6,4,PRRR,81,1,62,1,36714
Golf6,4,PRRR,81,2,46,2,36714
Golf6,4,PRRR,81,3,36,4,36714
Golf6,4,PRRR,81,4,41,3,36714
Golf6,4,PRRR,82,1,43,2,22743
Golf6,4,PRRR,82,2,46,1,22743
Golf6,4,PRRR,82,3,35,4,22743
Golf6,4,PRRR,82,4,40,3,22743
Golf6,4,PRRR,83,1,52,1,25611
Golf6,4,PRRR,83,2,41,3,25611
Golf6,4,PRRR,83,3,49,2,25611
Golf6,4,PRRR,83,4,38,4,25611
Golf6,4,PRRR,84,1,36,2,23536
Golf6,4,PRRR,84,2,37,1,23536
Golf6,4,PRRR,84,3,36,2,23536
Golf6,4,PRRR,84,4,36,2,23536
Golf6,4,PRRR,85,1,55,1,25256
Golf6,4,PRRR,85,2,50,3,25256
Golf6,4,PRRR,85,3,21,4,25256
Golf6,4,PRRR,85,4,55,1,25256
Golf6,4,PRRR,86,1,51,1,30696
Golf6,4,PRRR,86,2,35,3,30696
Golf6,4,PRRR,86,3,33,4,30696
Golf6,4,PRRR,86,4,49,2,30696
Golf6,4,PRRR,87,1,65,1,22514
Golf6,4,PRRR,87,2,45,3,22514
Golf6,4,PRRR,87,3,47,2,22514
Golf6,4,PRRR,87,4,24,4,22514
Golf6,4,PRRR,88,1,61,1,21010
Golf6,4,PRRR,88,2,32,4,21010
Golf6,4,PRRR,88,3,48,2,21010
Golf6,4,PRRR,88,4,35,3,21010
Golf6,4,PRRR,89,1,45,2,24896
Golf6,4,PRRR,89,2,44,3,24896
Golf6,4,PRRR,89,3,49,1,24896
Golf6,4,PRRR,89,4,40,4,24896
Golf6,4,PRRR,90,1,50,1,25551
Golf6,4,PRRR,90,2,36,3,25551
Golf6,4,PRRR,90,3,39,2,25551
Golf6,4,PRRR,90,4,31,4,25551
Golf6,4,PRRR,91,1,51,1,28155
Golf6,4,PRRR,91,2,43,3,28155
Golf6,4,PRRR,91,3,38,4,28155
Golf6,4,PRRR,91,4,49,2,28155
Golf6,4,PRRR,92,1,51,2,25290
Golf6,4,PRRR,92,2,24,4,25290
Golf6,4,PRRR,92,3,56,1,25290
Golf6,4,PRRR,92,4,42,3,25290
Golf6,4,PRRR,93,1,51,1,25571
Golf6,4,PRRR,93,2,24,4,25571
Golf6,4,PRRR,93,3,46,2,25571
Golf6,4,PRRR,93,4,30,3,25571
Golf6,4,PRRR,94,1,53,1,20560
Golf6,4,PRRR,94,2,27,4,20560
Golf6,4,PRRR,94,3,35,3,20560
