game,numPlayers,ai,run,player,score,rank,time
Cuckoo,6,RRRRRR,36,5,1,1,611
Cuckoo,6,RRRRRR,36,6,1,1,611
Cuckoo,6,RRRRRR,37,1,1,1,596
Cuckoo,6,RRRRRR,37,2,0,6,596
Cuckoo,6,RRRRRR,37,3,1,1,596
Cuckoo,6,RRRRRR,37,4,1,1,596
Cuckoo,6,RRRRRR,37,5,1,1,596
Cuckoo,6,RRRRRR,37,6,1,1,596
Cuckoo,6,RRRRRR,38,1,1,1,687
Cuckoo,6,RRRRRR,38,2,0,6,687
Cuckoo,6,RRRRRR,38,3,1,1,687
Cuckoo,6,RRRRRR,38,4,1,1,687
Cuckoo,6,RRRRRR,38,5,1,1,687
Cuckoo,6,RRRRRR,38,6,1,1,687
Cuckoo,6,RRRRRR,39,1,0,6,600
Cuckoo,6,RRRRRR,39,2,1,1,600
Cuckoo,6,RRRRRR,39,3,1,1,600
Cuckoo,6,RRRRRR,39,4,1,1,600
Cuckoo,6,RRRRRR,39,5,1,1,600
Cuckoo,6,RRRRRR,39,6,1,1,600
Cuckoo,6,RRRRRR,40,1,0,6,606
Cuckoo,6,RRRRRR,40,2,1,1,606
Cuckoo,6,RRRRRR,40,3,1,1,606
Cuckoo,6,RRRRRR,40,4,1,1,606
Cuckoo,6,RRRRRR,40,5,1,1,606
Cuckoo,6,RRRRRR,40,6,1,1,606
Cuckoo,6,RRRRRR,41,1,1,1,539
Cuckoo,6,RRRRRR,41,2,1,1,539
Cuckoo,6,RRRRRR,41,3,1,1,539
Cuckoo,6,RRRRRR,41,4,1,1,539
Cuckoo,6,RRRRRR,41,5,0,6,539
Cuckoo,6,RRRRRR,41,6,1,1,539
Cuckoo,6,RRRRRR,42,1,1,1,662
Cuckoo,6,RRRRRR,42,2,1,1,662
Cuckoo,6,RRRRRR,42,3,0,6,662
Cuckoo,6,RRRRRR,42,4,1,1,662
Cuckoo,6,RRRRRR,42,5,1,1,662
Cuckoo,6,RRRRRR,42,6,1,1,662
Cuckoo,6,RRRRRR,43,1,1,1,607
Cuckoo,6,RRRRRR,43,2,0,6,607
Cuckoo,6,RRRRRR,43,3,1,1,607
Cuckoo,6,RRRRRR,43,4,1,1,607
Cuckoo,6,RRRRRR,43,5,1,1,607
Cuckoo,6,RRRRRR,43,6,1,1,607
Cuckoo,6,RRRRRR,44,1,1,1,565
Cuckoo,6,RRRRRR,44,2,1,1,565
Cuckoo,6,RRRRRR,44,3,1,1,565
Cuckoo,6,RRRRRR,44,4,1,1,565
Cuckoo,6,RRRRRR,44,5,1,1,565
Cuckoo,6,RRRRRR,44,6,0,6,565
Cuckoo,6,RRRRRR,45,1,0,6,652
Cuckoo,6,RRRRRR,45,2,1,1,652
Cuckoo,6,RRRRRR,45,3,1,1,652
Cuckoo,6,RRRRRR,45,4,1,1,652
Cuckoo,6,RRRRRR,45,5,1,1,652
Cuckoo,6,RRRRRR,45,6,1,1,652
Cuckoo,6,RRRRRR,46,1,0,6,586
Cuckoo,6,RRRRRR,46,2,1,1,586
Cuckoo,6,RRRRRR,46,3,1,1,586
Cuckoo,6,RRRRRR,46,4,1,1,586
Cuckoo,6,RRRRRR,46,5,1,1,586
Cuckoo,6,RRRRRR,46,6,1,1,586
Cuckoo,6,RRRRRR,47,1,0,6,599
Cuckoo,6,RRRRRR,47,2,1,1,599
Cuckoo,6,RRRRRR,47,3,1,1,599
Cuckoo,6,RRRRRR,47,4,1,1,599
Cuckoo,6,RRRRRR,47,5,1,1,599
Cuckoo,6,RRRRRR,47,6,1,1,599
Cuckoo,6,RRRRRR,48,1,1,1,537
Cuckoo,6,RRRRRR,48,2,1,1,537
Cuckoo,6,RRRRRR,48,3,0,6,537
Cuckoo,6,RRRRRR,48,4,1,1,537
Cuckoo,6,RRRRRR,48,5,1,1,537
Cuckoo,6,RRRRRR,48,6,1,1,537
Cuckoo,6,RRRRRR,49,1,1,1,657
Cuckoo,6,RRRRRR,49,2,0,6,657
Cuckoo,6,RRRRRR,49,3,1,1,657
Cuckoo,6,RRRRRR,49,4,1,1,657
Cuckoo,6,RRRRRR,49,5,1,1,657
Cuckoo,6,RRRRRR,49,6,1,1,657
Cuckoo,6,RRRRRR,50,1,1,1,608
Cuckoo,6,RRRRRR,50,2,1,1,608
Cuckoo,6,RRRRRR,50,3,1,1,608
Cuckoo,6,RRRRRR,50,4,0,6,608
